year_month,sentiment_ewma,ma_30,ma_90,volatility,momentum,date
1997-08,0.040342575632380154,-0.016102915358609252,-0.036697786190321165,0.028961843587694557,0.09638982235309947,1997-08-01
1997-09,0.24608594564419436,0.14604682904462243,0.023013409733979803,0.062106739287296854,0.20350349648376234,1997-09-01
1997-10,0.30812188396651347,0.29759345919723607,0.14476630771424603,0.022483439487196385,0.05975104580081044,1997-10-01
1997-11,0.21004951939893154,0.26496539026814186,0.23897403275162724,0.029907837578046746,-0.09777917357276694,1997-11-01
1997-12,0.06605357651957462,0.13443127797118332,0.23227544979594877,0.04187423279460871,-0.1416201553430429,1997-12-01
1998-01,-0.06223424392806972,-0.004505138242410561,0.12828480100556489,0.03626765813928703,-0.12374735376748665,1998-01-01
1998-02,-0.1319207941448007,-0.10519877900115794,0.008065409733779358,0.021177861860270927,-0.0711879639521923,1998-02-01
1998-03,-0.1387212217625581,-0.13609501177965175,-0.07991826165782819,0.0025359162897186293,-0.007972082940657526,1998-03-01
1998-04,-0.1410721996619591,-0.14135243720168342,-0.12743608740667495,0.002090610960522843,-0.0022287075859511916,1998-04-01
1998-05,-0.14652066352902923,-0.1436713630037853,-0.14045174148938205,0.004658605127718491,-0.005477972026279925,1998-05-01
1998-06,-0.10338272277052242,-0.12641327486194956,-0.13719657949562955,0.015389590603901937,0.04335004798525927,1998-06-01
1998-07,-0.10036459713693023,-0.09865558632621435,-0.12271156192430002,0.0028798719074386524,0.0028030859994312156,1998-07-01
1998-08,-0.13845884222009033,-0.11566826155616952,-0.11282271520537851,0.011646741299451561,-0.03768048864970792,1998-08-01
1998-09,-0.21229287217201176,-0.17614832390373666,-0.1302741474181468,0.021649251151304397,-0.07287016666287008,1998-09-01
1998-10,-0.2724930282019635,-0.24796373305395766,-0.18077955449687072,0.017740530821477328,-0.058974974125307354,1998-10-01
1998-11,-0.2867779276170173,-0.28096257034362715,-0.23620705995630578,0.0038175326509812656,-0.01354424884885458,1998-11-01
1998-12,-0.2996739279301809,-0.2948096211457021,-0.2752851423293365,0.003920523398555888,-0.01259814701932784,1998-12-01
1999-01,-0.2855645322834784,-0.29571742148767427,-0.29084755221319575,0.004644469725435126,0.014180479405489983,1999-01-01
1999-02,-0.25723757541257813,-0.269033472362696,-0.28682129969622755,0.009258295981368498,0.029371472294796065,1999-02-01
1999-03,-0.2361278826459668,-0.24626720508331776,-0.27072737049874973,0.006984850534634488,0.021239714052749135,1999-03-01
1999-04,-0.25443933198322116,-0.24108466188269354,-0.2520544810115236,0.00692817922149894,-0.018657559828221836,1999-04-01
1999-05,-0.2859003101575256,-0.2726733495724855,-0.25326716214612904,0.009092503151727788,-0.030760642234048695,1999-05-01
1999-06,-0.28794196497244867,-0.2916850193248495,-0.26889411051097467,0.006726387424305466,-0.001716636014043867,1999-06-01
1999-07,-0.28210197827649064,-0.2800751924795579,-0.2817642099512994,0.005948457443642657,0.005396407298370238,1999-07-01
